"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0000024"	22.3219690758415	-2.53181588468038	0.656920055304725	-3.85407001085687	0.000116170352483915	0.000237205558275682	"Ace"	"E1JIJ8"	"ACE"
"FBgn0000042"	3751.76887066605	-2.27921086275649	0.226264489348147	-10.0732150649125	7.25663836793257e-24	4.93297012458395e-23	"Act5C"	"P10987"	"A"
"FBgn0000053"	138.003068552132	-1.46851445784848	0.318514746173056	-4.610506971789	4.0168816848927e-06	9.55879273545321e-06	"ade3"	"P00967"	"143062_at"
"FBgn0000071"	77.6830440702099	-3.81190471502004	0.652657059988431	-5.84059370335718	5.20151188132659e-09	1.59152106227788e-08	"Ama"	"A4V2I0"	"AMA"
"FBgn0000077"	10.7831704098769	-2.78846363684192	0.872424050700757	-3.19622508641542	0.00139238443985486	0.00250703536768172	"amx"	"M9NF00"	"BcDNA:GH02974"
"FBgn0000083"	359.933334015785	-3.06237745358594	0.297292002395552	-10.3009076225044	6.97995941000349e-25	4.9212361902934e-24	"AnxB9"	"A0A0B4KH34"	"ANXB9"
"FBgn0000084"	94.5371640938274	-0.715687401888219	0.241794831587546	-2.95989536744541	0.00307743542488987	0.00532720879217916	"AnxB10"	"P22465"	"ANXB10"
"FBgn0000100"	3856.77934993807	-2.40847969650641	0.0867623060687437	-27.7595168413126	1.33753648631458e-169	1.95650969642715e-167	"RpLP0"	"M9PG76"	"AP3"
"FBgn0000109"	108.06289423388	-5.78843263730972	0.546353028341024	-10.5946747561481	3.15435576228588e-26	2.3610994642363e-25	"Aprt"	"P12426"	"BcDNA:LP07986"
"FBgn0000115"	254.802293117838	-1.51993660524446	0.217128105094082	-7.00018362240979	2.55627256409838e-12	9.82764572537e-12	"Arl1"	"P25160"	"72CDd"
"FBgn0000116"	2577.32621927621	-1.79157964518157	0.132251994943707	-13.5467116843429	8.28596488136759e-42	1.01616060226953e-40	"Argk"	"A8JNP2"	"AK"
"FBgn0000150"	7386.535369322	-4.10197061700143	0.206592174464264	-19.8554017238972	9.89679796478028e-88	3.52366639561283e-86	"awd"	"A0A0B4LJ12"	"1084/08"
"FBgn0000152"	24.1653233817363	-1.68227563620383	0.438902487861558	-3.83291433229349	0.000126634062320378	0.000257834001447544	"Axs"	"O97132"	"CG9703"
"FBgn0000158"	69.9208576151402	-1.05263274012674	0.22494202051252	-4.67957359735795	2.87472155126039e-06	6.94843606487208e-06	"bam"	"B5RIV8"	"BAM"
"FBgn0000173"	580.508793300965	-3.18593176497632	0.227305526729756	-14.0160769991488	1.24298202820341e-44	1.67306483419264e-43	"ben"	"E1JJN1"	"BEN"
"FBgn0000181"	3427.95900619702	-1.14013870436749	0.12800714870849	-8.90683618743766	5.25095582111177e-19	2.91904096264277e-18	"bic"	"Q7KM15"	"107/12"
"FBgn0000183"	293.606760042662	-1.15447346499423	0.31813121208878	-3.62892234752513	0.00028460682730971	0.000555175367989587	"BicD"	"M9NDR2"	"BIC-D"
"FBgn0000229"	228.50830247623	-1.14108679240355	0.247224137545975	-4.61559621050899	3.91968400366718e-06	9.33664576977108e-06	"bsk"	"E1JHD6"	"BSK"
"FBgn0000253"	3489.81400995427	-1.90710319882861	0.35520236682517	-5.36906106756684	7.91476180810557e-08	2.19741877686279e-07	"Cam"	"A0A0B4LF57"	"3909"
"FBgn0000259"	645.246474147337	-1.03987255233607	0.250419782642639	-4.15251759011396	3.28837468949902e-05	7.13951307317733e-05	"CkIIbeta"	"A4V4C1"	"And"
"FBgn0000273"	269.61748781721	-2.38379351272733	0.413948539751615	-5.75867114824877	8.47786814444153e-09	2.5591694963119e-08	"Pka-C1"	"P12370"	"6353"
"FBgn0000289"	697.033134877969	-1.04209900232834	0.231099789516732	-4.50930312185717	6.50409218542022e-06	1.5191647407308e-05	"cg"	"A8DYD2"	"CG8367"
"FBgn0000308"	2284.64708548119	-1.67470965876655	0.295048085043355	-5.67605669604825	1.37835111683082e-08	4.09358143577372e-08	"chic"	"M9NEU5"	"CG9553"
"FBgn0000318"	1332.09568618022	-2.09475555360314	0.124988537059676	-16.7595813414712	4.82006286624039e-63	1.01246337818382e-61	"cl"	"Q9VMQ9"	"BcDNA:RE06767"
"FBgn0000326"	24.3280490407992	-1.09863575445133	0.327224349983537	-3.3574388779643	0.000786681344462117	0.0014601892987486	"clt"	"Q9W2F4"	"CG9858"
"FBgn0000339"	619.575796274383	-2.46106988115222	0.156418884988286	-15.7338410981291	8.86652194772771e-56	1.59715790752763e-54	"cni"	"M9PDJ6"	"BG:DS02740.13"
"FBgn0000384"	71.2393061153884	-2.9872833289069	0.451605461726016	-6.61480779592353	3.72034805150686e-11	1.33201845158787e-10	"cta"	"M9PDM5"	"CG17678"
"FBgn0000426"	738.314816688487	-4.25544961603238	0.155684515453198	-27.3338013330661	1.6826302032995e-164	2.22052318459339e-162	"SmF"	"Q24297"	"BcDNA:GM23968"
"FBgn0000464"	70.5084013912021	-5.6954590862608	0.706488343492429	-8.06164622349757	7.52737817769816e-16	3.53813002150342e-15	"Lar"	"M9NCY3"	"CG10443"
"FBgn0000479"	107.259223204228	-3.35134790648597	0.560550900786109	-5.97866830966837	2.24969096931462e-09	7.09994750674521e-09	"dnc"	"M9PDN2"	"CG10791"
"FBgn0000520"	24.5618004103591	-1.04368583695264	0.318969195094557	-3.27205840878535	0.00106767516246165	0.00195073651579337	"dwg"	"Q9W4V9"	"CG2711"
"FBgn0000533"	14.1566727653156	-3.61347657463321	0.785667862899023	-4.59924192558914	4.24031128310485e-06	1.00766528260278e-05	"ea"	"A0A0B4KGQ4"	"CG4920"
"FBgn0000566"	381.978272869642	-3.95323788859487	0.23381712315055	-16.9073925610207	3.96884015089948e-64	8.51337248623156e-63	"Eip55E"	"Q7JXZ2"	"CG5345"
"FBgn0000575"	322.011612412719	-3.47249649197611	0.430508113600205	-8.06604192180423	7.26138850803926e-16	3.41707433628312e-15	"emc"	"P18491"	"0094/26"
"FBgn0000591"	5.4496496774806	-4.84045532395345	1.22776714563036	-3.94248644067459	8.06412106641936e-05	0.000167734270802463	"E(spl)m8-HLH"	"P13098"	"CG8365"
"FBgn0000611"	119.607534394613	-1.16865714093592	0.254595623118328	-4.59024835785478	4.42718912490949e-06	1.04919974947347e-05	"exd"	"M9PHV1"	"CG8933"
"FBgn0000617"	135.893436607195	-1.69964406699368	0.213061958021625	-7.97722917209451	1.496548050209e-15	6.94556187981171e-15	"e(y)1"	"A8WHK8"	"CG6474"
"FBgn0000618"	141.461581199284	-4.12721970218924	0.373955203825334	-11.0366687238747	2.54286690727523e-28	2.03245208171353e-27	"e(y)2"	"A0A1B2AIW8"	"CG15191"
"FBgn0000644"	5.00445305898281	-2.60232546543559	0.902971449273597	-2.88195763833845	0.00395212862445378	0.00675528560178705	"Fcp3C"	"C4XVH9"	"CG4015"
"FBgn0000658"	26.5319172307311	-5.36606472433429	0.949410432206998	-5.65199679959314	1.5859454471962e-08	4.67466950094902e-08	"fj"	"P54360"	"CG10917"
"FBgn0000662"	108.437320870403	-1.14690922085831	0.34493918122837	-3.3249606982136	0.00088430999743433	0.00163043396793473	"fl(2)d"	"A0A0B4K713"	"CG6315"
"FBgn0000721"	85.7052810151008	-1.98118979741162	0.422072925759805	-4.6939513920376	2.67977733988776e-06	6.49923625321162e-06	"for"	"P32023"	"142251_at"
"FBgn0000723"	106.179522012201	-1.66481908782764	0.494920450454022	-3.36381146970265	0.000768740376372364	0.0014284170354357	"FER"	"A0A0B4KGK6"	"CG8874"
"FBgn0001090"	518.510770939	-1.5280790905533	0.414716991617621	-3.68463101690857	0.000229034191550427	0.000452441282071874	"bnb"	"P29746"	"Bnb"
"FBgn0001091"	1438.72352338013	-4.14695851928351	0.240328241478708	-17.2553940967063	1.01923921171733e-66	2.3001084143978e-65	"Gapdh1"	"P07486"	"BEST:GH12586"
"FBgn0001092"	554.691409349978	-2.92487096447307	0.308968366277071	-9.46657096231707	2.89181008798272e-21	1.78220641006082e-20	"Gapdh2"	"M9PJN8"	"CG8893"
"FBgn0001098"	645.99647240481	-2.28279456718579	0.1948410124198	-11.7161912619676	1.05300619425408e-31	9.49112710054845e-31	"Gdh"	"P54385"	"CG5320"
"FBgn0001099"	184.147384659708	-1.85915597752806	0.378466952962219	-4.9123337268331	8.99986964955116e-07	2.27356257626302e-06	"gdl"	"M9PFK4"	"CG33088"
"FBgn0001105"	1057.72065930442	-2.26757966225691	0.362827748366851	-6.24974157148583	4.11132384881615e-10	1.36158163798355e-09	"Gbeta13F"	"A4V4I0"	"CG10545"
"FBgn0001120"	19.6747384253856	-7.42017540331635	1.05958531675447	-7.00290508559	2.5070868812718e-12	9.6477153171223e-12	"gnu"	"Q9VUI0"	"CG5272"
"FBgn0001123"	74.472818215767	-3.04263056214131	0.472654320436438	-6.43732730366626	1.21595545581698e-10	4.19043860036163e-10	"Galphas"	"P20354"	"CG2835"
"FBgn0001137"	2.4998337666351	-3.27131597929723	1.18742384367866	-2.75496908430156	0.00586976815301622	0.00979451005301951	"grk"	"P42287"	"CG17610"
"FBgn0001149"	3523.20872095641	-4.89622134428457	0.306413185350228	-15.979147041888	1.78572673379268e-57	3.3406021995342e-56	"GstD1"	"P20432"	"CG10045"
"FBgn0001168"	79.9615207823035	-2.86582325792855	0.535651610371566	-5.3501626849224	8.7875200152356e-08	2.43083345875998e-07	"h"	"P14003"	"8247"
"FBgn0001185"	35.9360326739174	-1.62417036922195	0.404014719974394	-4.02007721234733	5.81790704379803e-05	0.000122865210330061	"her"	"Q9VJJ6"	"CG4694"
"FBgn0001197"	1036.52041235368	-1.423225241015	0.120328596864628	-11.8278221312276	2.80320730673005e-32	2.58811710349883e-31	"His2Av"	"A0A0B4KH25"	"5499"
"FBgn0001224"	4668.50421952159	-4.06230204905458	0.306251584882147	-13.2645911060929	3.71441324512169e-40	4.34876482247082e-39	"Hsp23"	"M9NE68"	"23"
"FBgn0001225"	3079.02406747652	-1.34943504081363	0.157146273632043	-8.58712720082259	8.91708930136509e-18	4.71320771475287e-17	"Hsp26"	"P02517"	"26"
"FBgn0001226"	4250.38985154125	-2.99297481004253	0.213721865341262	-14.0040646064148	1.47205107307321e-44	1.97919956569012e-43	"Hsp27"	"P02518"	"27"
"FBgn0001227"	294.553729891579	-2.79111027548177	0.280519877812	-9.94977716820597	2.52748513468732e-23	1.6860547813318e-22	"Hsp67Ba"	"P05812"	"CG4167"
"FBgn0001228"	44.132875001643	-3.00415682368783	0.475625160091025	-6.31622772671003	2.68025012590349e-10	8.999147339213e-10	"CG4456"	"M9MRT2"	"CG32041"
"FBgn0001234"	337.576243454256	-5.26505907311998	0.441496457641285	-11.9254842977649	8.71755859079024e-33	8.16036074408514e-32	NA	NA	NA
"FBgn0001257"	202.857533621346	-4.24283806729247	0.425379423039225	-9.97424378682565	1.97600920494138e-23	1.3239915980791e-22	"ImpL2"	"M9PEL7"	"CG15009"
"FBgn0001258"	401.615307596561	-3.29309866678616	0.229509153730262	-14.348441503368	1.08958312833166e-46	1.55265595787262e-45	"ImpL3"	"B5RJQ0"	"CG10160"
"FBgn0001276"	19.3998243496749	-5.25647093391549	0.956548508989172	-5.49524763722672	3.90162523573909e-08	1.11274681670445e-07	"ix"	"Q7KBL8"	"CG13201"
"FBgn0001280"	1131.9967219603	-2.49022995682479	0.114316462649703	-21.7836512703822	3.31565754792032e-105	1.69854001220678e-103	"janA"	"P20348"	"BcDNA:AT12574"
"FBgn0001281"	1593.74611416868	-1.91141878344375	0.208492115098617	-9.16782288164539	4.82668244349285e-20	2.80789418047181e-19	"janB"	"C0MHU3"	"CG31024"
"FBgn0001404"	295.969079491505	-3.21947614884727	0.475780316268293	-6.76672833819338	1.31727077791326e-11	4.85224044740441e-11	"egh"	"A4V3W0"	"4ManT"
"FBgn0001491"	243.502092049683	-0.99295281293999	0.156040408049274	-6.3634338396913	1.97292397274383e-10	6.69622169468755e-10	"l(1)10Bb"	"O97454"	"10Ba"
"FBgn0001565"	50.115441404131	-1.64554383159326	0.31190859931098	-5.27572447578663	1.32232635930546e-07	3.60772232097249e-07	"Hlc"	"Q9VRI0"	"11P1"
"FBgn0001942"	3654.25537638139	-0.725615742896738	0.063559812984101	-11.4162661724358	3.46816179279831e-30	2.95280170591615e-29	"eIF-4a"	"C9QP42"	"2439"
"FBgn0001977"	714.100427092028	-1.46107278992649	0.106449394255433	-13.725515303737	7.14195434918525e-43	9.08914756325558e-42	"CIAPIN1"	"Q9V3Y2"	"B"
"FBgn0001987"	41.5905852271874	-2.1632096875845	0.576544489041291	-3.75202560895449	0.000175411540965605	0.000351025468742939	"Gli"	"Q7KT70"	"BG:DS09217.3"
"FBgn0001989"	630.321700546455	-2.85153165952161	0.202521017237512	-14.0801764597963	5.02840761825268e-45	6.81360456397386e-44	"ND-B17"	"Q9V3W2"	"BG:DS09217.1"
"FBgn0001994"	184.854374247534	-1.95650932624953	0.419768689625433	-4.66092249042051	3.14795264329963e-06	7.57267545914419e-06	"crp"	"Q9V406"	"35F(AT)[[17]]"
"FBgn0001995"	212.007022445905	-2.31638746532638	0.218806743151563	-10.5864537443522	3.44392713303548e-26	2.56677221130655e-25	"mRpL4"	"Q9V3D0"	"BG:DS02740.17"
"FBgn0002031"	1124.46095890728	-0.555901035283896	0.112745572023984	-4.93057975851717	8.19859340712399e-07	2.07676032872715e-06	"l(2)37Cc"	"A0A023GQA5"	"CG10691"
"FBgn0002069"	274.21078849732	-0.858197008044412	0.18625843979923	-4.6075603820663	4.07420911883632e-06	9.69141318804697e-06	"AspRS"	"Q7K0E6"	"Aats-Asp"
"FBgn0002284"	1924.80668070726	-1.34815393422563	0.0852381921968755	-15.8163130807817	2.40150089350629e-56	4.39768059548415e-55	"Prosbeta6"	"P40304"	"Beta-6"
"FBgn0002354"	148.187184040059	-2.6033842515758	0.218699660747348	-11.903924508522	1.12909622939335e-32	1.05286922588822e-31	"l(3)87Df"	"Q9VG00"	"BcDNA:SD27354"
"FBgn0002524"	161.243105478457	-2.03923339408329	0.46010308634553	-4.43212283203826	9.33098325400566e-06	2.14640901263514e-05	"lace"	"Q9V3F2"	"BG:DS01845.3"
"FBgn0002579"	5915.91057008448	-4.37332986605729	0.198880715331269	-21.9897130738533	3.61264734951084e-107	1.94938450979605e-105	"RpL36"	"P49630"	"BcDNA:AT29875"
"FBgn0002590"	4596.98597014808	-3.98213603457274	0.118522541925309	-33.598132219289	1.78626690055654e-247	6.9958278837603e-245	"RpS5a"	"Q24186"	"CG8922"
"FBgn0002593"	10730.4295976908	-5.04785067497271	0.104709381360963	-48.2081988200404	0	0	"RpLP1"	"M9PBK5"	"CG4087"
"FBgn0002609"	215.723864933079	-4.04462109140889	0.538165030888045	-7.51557767463024	5.66601837701124e-14	2.42222285617231e-13	"E(spl)m3-HLH"	"Q01068"	"CG8346"
"FBgn0002622"	4400.53110647463	-3.42761654930096	0.157636112137264	-21.7438536311801	7.89810539140196e-105	3.99545406487547e-103	"RpS3"	"G3M3A2"	"6779"
"FBgn0002626"	6431.58576005567	-4.7628324933374	0.206757036789721	-23.0358906632105	2.03726060358322e-117	1.33699356692453e-115	"RpL32"	"P04359"	"143250_at"
"FBgn0002641"	34.3008776670916	-1.17966764960619	0.354108074205287	-3.33137743965222	0.000864173439555679	0.00159621629843991	"mal"	"Q9VRA2"	"5"
"FBgn0002723"	115.7959725695	-1.32390940166592	0.479356268496109	-2.76184852201775	0.00574751372885882	0.00960503292251548	"Met"	"Q9VYW2"	"CG1705"
"FBgn0002732"	304.989314492042	-4.73588015283791	0.545343293470516	-8.68421819712716	3.81356134532925e-18	2.04778630223982e-17	"E(spl)malpha-BFM"	"A0A1B2AKK5"	"CG8337"
"FBgn0002733"	425.880519178473	-4.44466115294382	0.543562259507029	-8.17691271828696	2.91208791975827e-16	1.40691044304756e-15	"E(spl)mbeta-HLH"	"Q01069"	"CG14548"
"FBgn0002734"	3.0202968650236	-4.66982893995318	1.37790843426334	-3.38907058250918	0.000701299562601495	0.00131012124781424	"E(spl)mdelta-HLH"	"Q01071"	"CG8328"
"FBgn0002735"	3.52606757114255	-4.93389626813567	1.31344605527203	-3.75645139618149	0.000172339723443457	0.000345276663750332	"E(spl)mgamma-HLH"	"Q01070"	"CG8333"
"FBgn0002736"	307.316034250099	-2.75805344052854	0.167612285027611	-16.4549599695166	7.72729476557639e-61	1.55326300908713e-59	"mago"	"A0A023T5E7"	"CG9401"
"FBgn0002773"	36.3212027383118	-3.28599865871698	0.528763900536632	-6.21449129825634	5.14911873391235e-10	1.69280938392715e-09	"Mlc2"	"P18432"	"CG2184"
"FBgn0002780"	399.250131949948	-1.63886871319764	0.110275362620728	-14.8616034828579	5.8507850532766e-50	9.14213401954069e-49	"mod"	"A0A0B4K7G4"	"0952/14"
"FBgn0002863"	99.3745143484187	-1.67902499090755	0.282184064055088	-5.95010563948705	2.6796947744053e-09	8.41328530024688e-09	"Acp95EF"	"A0A1B2AKP6"	"Acp"
"FBgn0002921"	716.226896988584	-2.28245931338669	0.434404142743029	-5.25423007933163	1.48644966473586e-07	4.04278346316266e-07	"Atpalpha"	"E1JIR4"	"(Na[+]/k[+])-ATPase"
"FBgn0003008"	124.194740094605	-0.961394944226176	0.167478561315602	-5.74040603569847	9.44498164571321e-09	2.83980986034186e-08	"or"	"Q9W1E8"	"AP-3sigma"
"FBgn0003042"	52.638789887939	-1.4050339862049	0.264317216756896	-5.31571118765664	1.06241548023721e-07	2.92224430121432e-07	"Pc"	"P26017"	"CG32443"
"FBgn0003046"	45.9444022118208	-5.74147463104075	0.857766729081538	-6.69351519053262	2.17872403110724e-11	7.91498757081778e-11	"Pcp"	"P14484"	"CG3440"
"FBgn0003076"	44.2086319219074	-1.85118882131938	0.269813712612412	-6.86098865545289	6.83855948503713e-12	2.5586117321367e-11	"Pgm"	"Q9VUY9"	"CG5165"
"FBgn0003089"	19.2459541699705	-1.52693241608332	0.498586306265925	-3.06252377350476	0.002194790408129	0.00387029053668762	"pip"	"Q86BJ3"	"CG9614"
"FBgn0003093"	64.0012243196223	-1.95817592400409	0.560170468862769	-3.49567860651327	0.000472857872634184	0.000898148847254634	"Pkc98E"	"Q4QQA3"	"98F"
"FBgn0003134"	837.767729442388	-2.32062042492825	0.224051730643488	-10.3575206416095	3.86859913705485e-25	2.76448864761524e-24	"Pp1alpha-96A"	"A0A0B4KHS9"	"96A"
"FBgn0003139"	70.3857656803757	-1.30115317881433	0.343304257393338	-3.79008751214973	0.000150594219324638	0.000304068587530423	"PpV"	"M9PGI3"	"CG12217"
"FBgn0003141"	139.983442865859	-2.15618941932993	0.217970271877398	-9.8921261177429	4.50359801261496e-23	2.97487396469849e-22	"pr"	"P48611"	"38B.9"
"FBgn0003204"	66.6519638311234	-2.02030348185194	0.352178730307018	-5.73658573898175	9.6604156183305e-09	2.90099198669678e-08	"ras"	"A4V488"	"CG11485"
"FBgn0003205"	261.933304628121	-2.35529532904808	0.215015805598261	-10.9540567145503	6.3536858539879e-28	4.9993583897127e-27	"Ras85D"	"P08646"	"C-ras1"
"FBgn0003256"	224.965564241993	-4.18800234310277	0.349257208366528	-11.9911693811275	3.95285043038983e-33	3.73184736200333e-32	"rl"	"P40417"	"12559"
"FBgn0003257"	83.9645427927844	-1.65842099984996	0.349814387221658	-4.74085989722063	2.12813060834852e-06	5.21340470459228e-06	"r-l"	"Q01637"	"CG3593"
"FBgn0003261"	1217.71621971725	-0.64481944069767	0.180555631404087	-3.57130617130712	0.00035520537063072	0.000685619778191982	"Rm62"	"E1JJ68"	"4136"
"FBgn0003274"	9619.17830762409	-4.37418007941839	0.226069028440073	-19.3488692794462	2.08363236724202e-83	6.8187009624489e-82	"RpLP2"	"P05389"	"BcDNA:SD22208"
"FBgn0003275"	791.709773239183	-2.00879946945062	0.16417514814356	-12.2357098024	2.00345758232872e-34	1.96955291555085e-33	"RpII18"	"A0A1B2AK96"	"BcDNA:RH21608"
"FBgn0003279"	2652.73505775451	-1.54918473935375	0.122835983330657	-12.6118153439091	1.81757577813471e-36	1.90727636320946e-35	"RpL4"	"P09180"	"CG5502"
"FBgn0003345"	407.606359556532	-2.34339522835845	0.389831362792482	-6.01130502064273	1.84035764311778e-09	5.84915762960549e-09	"sd"	"A8JUY5"	"CG8544"
"FBgn0003360"	3412.87273803803	-4.96904866247276	0.271923357254263	-18.2737103301737	1.3402081300008e-74	3.60786405905536e-73	"sesB"	"Q26365"	"A/A-T"
"FBgn0003390"	10.8457151979098	-3.50142412416094	0.949216639076063	-3.68875131347162	0.00022535735738193	0.000445758174645488	"shf"	"X2JED7"	"CG3134"
"FBgn0003391"	499.034329141732	-2.12771348593353	0.47567778512333	-4.47301419674638	7.71246548485263e-06	1.78993094720931e-05	"shg"	"Q24298"	"CADH"
"FBgn0003401"	99.7738114269685	-2.76114219973004	0.247965764149185	-11.1351750883998	8.4578639708452e-29	6.85493501135057e-28	"shu"	"Q9W1I9"	"CG4735"
"FBgn0003415"	568.983771366471	-1.08072764915803	0.270282001749273	-3.99851874029174	6.37401350499992e-05	0.000133864206822702	"skd"	"M9PD50"	"CG9936"
"FBgn0003447"	189.376564047087	-1.81869732421496	0.402787986533654	-4.51527201659229	6.32355438689543e-06	1.47870327063362e-05	"sn"	"A4V441"	"CG15331"
"FBgn0003449"	511.36277533432	-2.11489508424963	0.12322162089825	-17.1633441341922	4.99527055053527e-66	1.10873089129888e-64	"snf"	"P43332"	"CG4528"
"FBgn0003462"	1860.95697369086	-2.98377941280288	0.188778992300234	-15.8056750724545	2.8432817934216e-56	5.19102018856115e-55	"Sod1"	"M9PF91"	"CG11793"
"FBgn0003479"	148.111036104169	-0.625011141192111	0.190834237854365	-3.27515202837494	0.00105605125423581	0.00193037011106247	"spn-A"	"C6SV45"	"CG7948"
"FBgn0003495"	14.7491520566906	-3.22867443880246	0.724110515835648	-4.45881446021601	8.24142207735267e-06	1.90806837225665e-05	"spz"	"Q8IG88"	"CG6134"
"FBgn0003514"	500.349932124325	-2.36502956525967	0.188425959734722	-12.5515060058036	3.90020828443428e-36	4.05762028974435e-35	"sqh"	"F6J1D0"	"CG3595"
"FBgn0003515"	3.18121861211745	-3.88050061309703	1.33543640265029	-2.9057921480917	0.00366324698789725	0.00628895385747462	"st"	"P45843"	"CG4314"
"FBgn0003517"	5932.9029411248	-3.359846588382	0.190597992273751	-17.6279222477661	1.50393039219579e-69	3.7112233519612e-68	"sta"	"P38979"	"37LRP/p40"
"FBgn0003607"	810.115316037054	-1.14621117351713	0.11500454511375	-9.96665977317178	2.13281214146993e-23	1.4274791736266e-22	"Su(var)205"	"P05205"	"CBX5"
"FBgn0003660"	1184.32380217945	-2.36503278592194	0.260191568562423	-9.08958272164201	9.94198823361189e-20	5.72064830067687e-19	"Syb"	"P18489"	"21.15"
"FBgn0003687"	59.8531298796134	-1.4893626381074	0.306522236340769	-4.85890568947707	1.18036339254321e-06	2.95236752139825e-06	"Tbp"	"P20227"	"CG9874"
"FBgn0003714"	438.468634062863	-4.05002516649048	0.19378926515645	-20.8991203058683	5.45408168950416e-97	2.33985886191767e-95	"tko"	"D3DMP8"	"CG7925"
"FBgn0003721"	479.428656257384	-3.95870445159477	0.460610243660427	-8.59447766540168	8.36443951370971e-18	4.42495251137035e-17	"Tm1"	"Q6NN28"	"1305/10"
"FBgn0003731"	49.8455166673805	-3.2993419637099	0.589766705996442	-5.59431709210422	2.21491830105371e-08	6.4498548594155e-08	"Egfr"	"Q8MLW0"	"C-erb"
"FBgn0003741"	34.657659641234	-1.12619997392238	0.291137319776002	-3.86827760449559	0.000109606839983704	0.000224407528539992	"tra"	"Q59E32"	"CG16724"
"FBgn0003751"	5.69879000480414	-4.16753799314981	1.10627783532544	-3.76717119341348	0.00016510778561691	0.000331553692552911	NA	NA	NA
"FBgn0003867"	5.99714909973021	-4.81096839730374	1.37504015245065	-3.49878393640319	0.000467385156139042	0.000888309827909223	"tsl"	"A4V379"	"CG6705"
"FBgn0003882"	95.0070806260905	-0.857402676670777	0.255503703849899	-3.3557348240027	0.000791544257359347	0.00146844571485005	"tub"	"P22812"	"CG10520"
"FBgn0003886"	166.552038004393	-3.51193593472764	0.254175110768534	-13.8169938201612	2.01302397744255e-43	2.61112437074038e-42	"alphaTub85E"	"P06604"	"2t"
"FBgn0003888"	963.881728233234	-1.73805018878337	0.462661651560099	-3.75663334733417	0.000172214525390355	0.000345082778142318	"betaTub60D"	"A0A0B4LGH1"	"143391_i_at"
"FBgn0003890"	47.6981861858442	-2.82655459201144	0.421435554447095	-6.70696755929801	1.98710415884662e-11	7.24269936732416e-11	"betaTub97EF"	"Q8MST5"	"4t"
"FBgn0003930"	12.2327091166219	-2.93218790803277	0.88105691509709	-3.32803461137314	0.000874609996709121	0.00161451117075345	NA	NA	NA
"FBgn0003941"	6280.73360764501	-4.59755110174397	0.0700929493432259	-65.5922049909903	0	0	"RpL40"	"P18101"	"BcDNA:RE10554"
"FBgn0003942"	9330.24958783585	-4.45170059149024	0.14634893136814	-30.4184017599144	3.13702254113814e-203	7.18614918338832e-201	"RpS27A"	"P15357"	"CG5271"
"FBgn0003978"	192.081159801938	-1.12463169886801	0.302986529951562	-3.71182078308169	0.000205773668643123	0.000408619252698096	"vls"	"Q9VIP8"	"38B.5"
"FBgn0004047"	78.0495067845892	-3.81045012785405	0.376269125675171	-10.1269274246635	4.19628449562891e-24	2.88488618694398e-23	"Yp3"	"P06607"	"CG11129"
"FBgn0004052"	11.1577237928518	-1.87658999837137	0.566302607019887	-3.3137583601226	0.000920510209664458	0.00169460416308358	"Z600"	"P22469"	"3.2"
"FBgn0004066"	753.46741345458	-2.88385091633026	0.16376832628761	-17.6093325351914	2.08893755070268e-69	5.09272907692394e-68	"Prosalpha4"	"P22769"	"28.1Pros"
"FBgn0004087"	91.7782009005827	-5.2009423095077	0.52517083780438	-9.90333418217139	4.02623570255878e-23	2.66389796538235e-22	"Dhfr"	"G4LU61"	"CG14887"
"FBgn0004103"	885.068786934655	-1.29937804397762	0.151390391671914	-8.58296242996432	9.24605611708187e-18	4.88283459406225e-17	"Pp1-87B"	"P12982"	"87B"
"FBgn0004106"	352.574950095542	-1.31040611954477	0.15546286250624	-8.42906208222024	3.484466982253e-17	1.78276079357495e-16	"Cdk1"	"C0MJ66"	"5363"
"FBgn0004107"	49.3096273537462	-1.93055817238295	0.292008015261946	-6.61131911276865	3.8091036546778e-11	1.36178820587288e-10	"Cdk2"	"E1JIR3"	"CDC2C"
"FBgn0004132"	190.652865224277	-3.65980820943577	0.272119532203888	-13.4492668710514	3.10939800627353e-41	3.76007980021582e-40	"boca"	"Q8T9B6"	"Boca"
"FBgn0004172"	3010.46260931492	-1.10392650417376	0.173220699604044	-6.37294796001387	1.85428819244e-10	6.32030121965581e-10	"Mst84Da"	"Q01642"	"CG17946"
"FBgn0004173"	5912.86302826187	-1.58554647214254	0.302797023263244	-5.236334409946	1.63797061372145e-07	4.4271151427409e-07	"Mst84Db"	"A0A1B2AK97"	"BcDNA:AT08471"
"FBgn0004174"	3045.57571730948	-1.11715706245022	0.26307300600711	-4.24656668278626	2.17071195900518e-05	4.81187034768704e-05	"Mst84Dc"	"A0A1B2AL19"	"CG17945"
"FBgn0004177"	1198.87724785284	-2.14145275525287	0.263075999833045	-8.14005365982411	3.95102749190176e-16	1.89377910695536e-15	"mts"	"P23696"	"5559"
"FBgn0004179"	615.607586136683	-1.00565801774209	0.132769466776224	-7.57446755011132	3.60603511433122e-14	1.55416657163988e-13	"Csp"	"M9PG83"	"CG6395"
"FBgn0004360"	105.86401250558	-2.46299339262857	0.339030365067317	-7.26481650733415	3.73544991382869e-13	1.51730001350934e-12	"Wnt2"	"A0A0B4LFY4"	"CG1916"
